nama_cabang,id_ruko,kemiskinan, proporsi_pria , proporsi_wanita ,penduduk, proporsi_usia_produktif ,umk,lebar_ruko,jumlah_fasilitas_belanja, jumlah_toko_ponsel , dekat_fasilitas_transportasi_publik , jumlah_pasar_tradisional , jumlah_restoran , jumlah_kompetitor , dekat_layanan_keuangan , jumlah_bangunan , kategori_wilayah , jalan , jarak_pasar ,lat,lon, avg_omzet ,lat_komp,lon_komp,umk_local_coef,penduduk_local_coef,kemiskinan_local_coef,jumlah_kompetitor_local_coef,jumlah_pasar_tradisional_local_coef,jarak_pasar_local_coef,lebar_ruko_local_coef,jumlah_bangunan_local_coef,commercial_hub_index_local_coef,premium_spot_score_local_coef,comp_per_pop_local_coef
TGR025,1,0.07,  0.51 ,  0.49 ,146303,  0.69 ,4901117,600,2,7,1,2,0,2,1,"  5,936 ",Perkampungan, tertiary ,  - ,-6.130057,106.526932,"  348,641,667 ",-6.129051,106.526550,0.5622896854,-0.05523786127,-0.003070887733,0.1517376361,0.05886506975,0.1205686548,0.2875881131,-0.01559827406,0.3323985639,0.06583059389,-7.930.021.790.073.310
SOR023,2378,0.06,  0.51 ,  0.49 ,71874,  0.67 ,3757284,700,6,8,1,3,0,1,1,"  5,905 ",Perkampungan, living_street ,  - ,-7.099469,107.469696,"  428,583,333 ",-7.098596,107.468719,0.2345732415,0.03627837033,0.2635082667,0.03129892556,0.05488325651,0.02474829887,0.01423428483,0.1260488152,0.1549597504,0.06040811917,-0.009813058551
PWT008,4161,0.12,  0.50 ,  0.50 ,37082,  0.69 ,2338410,750,6,3,1,1,1,0,1,"  5,893 ",Perkampungan, tertiary ,  - ,-7.397035,109.232001,"  380,408,333 ",-7.391550,109.232071,0.2206588844,0.1091476517,-0.0202046954,0.09853095806,0.07620452636,0.02210725304,-0.02243063967,-0.0162269263,0.1437719075,-0.03945093686,-0.01470497048
IDM007,1491,0.12,  0.50 ,  0.50 ,61730,  0.69 ,2794237,470,10,16,1,1,1,1,1,"  5,887 ",Perkampungan, primary ,  - ,-6.474799,108.306611,"  593,166,667 ",-6.472291,108.303307,0.2550541766,0.002005906088,0.0741446507,0.1369081094,0.05091752017,0.08623258889,-0.0410073896,-0.02071160648,0.1419774737,-0.03478259452,-0.01478139815
BKS028,363,0.05,  0.50 ,  0.50 ,344179,  0.72 ,5558515,350,5,9,1,0,0,3,1,"  5,836 ",Perkampungan, tertiary ,  183.14 ,-6.268721,107.006653,"  595,666,667 ",-6.270207,107.006073,0.5315259822,-0.1440615539,-0.04175259398,0.1659857896,0.01320519052,0.08593333065,0.671930264,-0.007204746478,0.2410404041,-0.4974902721,-0.0177413822
SOR018,1949,0.06,  0.51 ,  0.49 ,71874,  0.67 ,3757284,700,7,12,1,0,0,0,1,"  5,832 ",Perkampungan, trunk ,  - ,-7.103513,107.464653,"  534,175,000 ",-7.098596,107.468719,0.2339332242,0.03511447005,0.262495046,0.03132173363,0.05480158536,0.02468999098,0.01513292474,0.1250374111,0.1551782345,0.06121880924,-0.009857710172
SLW004,2794,0.07,  0.51 ,  0.49 ,106554,  0.70 ,2333586,500,2,13,1,3,0,1,1,"  5,801 ",Perkampungan, trunk ,  - ,-6.941485,109.136400,"  435,391,667 ",-6.943745,109.136276,0.2327815583,0.08842481872,-0.01152512003,0.1096283822,0.07594339269,0.02829114961,-0.0294244997,-0.02324275403,0.143981056,-0.04519953188,-0.01535078354
PWT003,3603,0.12,  0.49 ,  0.51 ,44950,  0.69 ,2338410,400,7,5,1,0,1,4,1,"  5,791 ",Perkampungan, tertiary ,  34.33 ,-7.426107,109.249648,"  274,741,667 ",-7.427326,109.252197,0.220018928,0.1104719171,-0.02085241371,0.09813336967,0.07624164999,0.02148540368,-0.02205800805,-0.01587561584,0.1436713318,-0.03928353258,-0.01468186151
TGR028,528,0.07,  0.51 ,  0.49 ,49843,  0.68 ,4901117,350,3,1,1,0,0,1,1,"  5,752 ",Perkampungan, primary ,  - ,-6.106511,106.566005,"  270,725,000 ",-6.106847,106.566246,0.6765178861,-0.06012730904,-0.01316309222,0.1794475856,0.05714822105,0.1199413719,0.3428345339,-0.02524166648,0.3345579634,-0.01329606849,-2.054.453.298.278.800
DPK019,275,0.02,  0.50 ,  0.50 ,133533,  0.69 ,5195721,400,2,5,1,0,0,4,1,"  5,722 ",Perkampungan, trunk ,  - ,-6.405993,106.760028,"  424,333,333 ",-6.407511,106.755463,0.7345122449,-0.09838802126,0.01731093692,0.1683615235,0.02026845362,0.07769182233,0.152376654,0.0008087474125,0.2907691148,0.1875529927,-0.01143960552
BBS006,3893,0.16,  0.51 ,  0.49 ,52401,  0.70 ,2239801,800,4,5,1,0,0,0,1,"  5,702 ",Perkampungan, residential ,  784.18 ,-6.929939,108.886549,"  308,991,667 ",-6.938980,108.888878,0.2317371831,0.07563714866,-0.0038971586,0.1082501293,0.07324583231,0.03813847337,-0.0305072792,-0.02377203038,0.1457253766,-0.04253725019,-0.01552588419
CKR012,127,0.04,  0.51 ,  0.49 ,261856,  0.69 ,5690752,550,4,4,1,0,0,2,1,"  5,693 ",Perkampungan, tertiary ,  918.97 ,-6.223403,107.032888,"  390,550,000 ",-6.223468,107.032738,0.5005603916,-0.1476995105,-0.06118766431,0.1636456538,0.01811724667,0.08822756343,0.7725894445,-0.008919671764,0.2342732192,-0.6198827771,-0.01824282831
CBI010,29,0.07,  0.51 ,  0.49 ,215853,  0.68 ,4877211,350,4,2,1,0,0,2,1,"  5,690 ",Perkampungan, tertiary ,  - ,-6.530701,106.798639,"  470,575,000 ",-6.530495,106.798950,0.2774889318,-0.1299865807,0.01943334693,0.154751604,0.01386694307,0.06205007615,0.1603205178,0.0425811153,0.280687512,0.1549263212,-0.005947717553
TGL002,3034,0.07,  0.50 ,  0.50 ,54260,  0.71 ,2376683,450,3,3,1,1,0,0,1,"  5,681 ",Perkampungan, secondary ,  949.93 ,-6.886243,109.144739,"  310,000,000 ",-6.882742,109.151604,0.2343725522,0.08617586836,-0.01084701401,0.1115024467,0.07595818876,0.02849552183,-0.03029655686,-0.02422723166,0.1438628859,-0.04619692914,-0.01544658866
SPA006,3081,0.1,  0.51 ,  0.49 ,51481,  0.67 ,2699992,600,6,5,1,3,0,1,1,"  5,671 ",Perkampungan, secondary ,  - ,-7.155413,108.151602,"  272,933,333 ",-7.157434,108.148140,0.2151937784,0.0666226178,0.06658493076,0.07509464817,0.05328830807,0.0791911581,-0.01953032492,0.01786989434,0.1464258254,-0.01546257925,-0.01046658643
DPR009,207,0.02,  0.49 ,  0.51 ,145422,  0.72 ,3298116,350,4,2,1,0,1,3,1,"  5,641 ",Perkampungan, residential ,  - ,-8.695327,115.226974,"  425,525,000 ",-8.694533,115.226593,-0.1715319393,0.8544559734,-0.3229285476,0.2038822029,-0.004672716283,-0.139016497,0.170842708,-0.1024573251,-0.02704761647,-0.0878173235,0.04457237707
SOR025,2522,0.06,  0.51 ,  0.49 ,84469,  0.68 ,3757284,400,3,1,1,0,0,0,1,"  5,626 ",Perkampungan, residential ,  - ,-7.046138,107.600570,"  416,691,667 ",-7.046030,107.592690,0.2501213282,0.06151683654,0.248330549,0.03522562831,0.05351081193,0.03113377092,-0.0009873979963,0.1266448679,0.1504684047,0.04106671756,-0.009368534351
DPK032,147,0.02,  0.51 ,  0.49 ,124931,  0.70 ,5195721,400,4,1,1,0,0,1,1,"  5,594 ",Perkampungan, tertiary ,  - ,-6.440526,106.819969,"  461,500,000 ",-6.440563,106.819916,0.6305656964,-0.114484633,0.02396401056,0.166397356,0.01314632575,0.0707534461,0.142420516,0.01356741711,0.281294139,0.1878502354,-0.01153400196
CKG043,22,0.04,  0.50 ,  0.50 ,229151,  0.71 ,5396761,350,4,4,1,0,0,0,1,"  5,577 ",Perkampungan, secondary ,  - ,-6.305715,106.911083,"  446,050,000 ",-6.301410,106.923882,0.7032872372,-0.1162291958,-0.01329158659,0.1692970795,0.01226389447,0.07910575541,0.5391223227,-0.0118034393,0.2702716368,-0.3160751618,-0.01561913572
CJR011,4392,0.1,  0.50 ,  0.50 ,133403,  0.68 ,3104583,500,7,2,1,0,0,0,1,"  5,558 ",Perkampungan, trunk ,  - ,-6.811325,107.126316,"  364,866,667 ",-6.816096,107.132332,0.1114617648,-0.06483603931,0.0922642723,0.09516052456,0.0140512992,0.01164281717,0.05813207,0.03580379547,0.1569146642,0.1220572528,-0.01048732401
SOR006,734,0.06,  0.51 ,  0.49 ,134709,  0.68 ,3757284,400,7,5,1,0,0,2,1,"  5,556 ",Perkampungan, primary ,  490.89 ,-7.034907,107.708919,"  574,783,333 ",-7.034970,107.709572,0.2487762642,0.07405360919,0.2047492258,0.04172732714,0.0518759268,0.04326389388,-0.01003876127,0.1006093709,0.1517431017,0.02138833257,-0.0092251951
TGR003,343,0.07,  0.51 ,  0.49 ,137280,  0.70 ,4901117,500,6,8,1,0,0,5,1,"  5,524 ",Perkampungan, primary ,  725.29 ,-6.255034,106.560578,"  805,216,667 ",-6.254944,106.560577,0.6390622457,-0.06456459952,0.02651078613,0.1833983107,0.04805590058,0.1100220473,0.2898091975,-0.01304002904,0.3310543623,0.04078458676,-17.519.591.269.585.400
CBN003,1132,0.09,  0.50 ,  0.50 ,95588,  0.69 ,2697685,500,8,3,1,2,0,1,1,"  5,490 ",Perkampungan, trunk ,  626.41 ,-6.741757,108.545354,"  405,608,333 ",-6.740939,108.546661,0.2395732099,0.03842102878,0.02777243081,0.1163154421,0.06363328035,0.06418960638,-0.03508477507,-0.0234816449,0.1455179651,-0.03971356894,-0.01528961371
BGR019,4508,0.07,  0.51 ,  0.49 ,87825,  0.69 ,4877211,400,5,3,1,0,0,2,1,"  5,474 ",Perkampungan, trunk ,  - ,-6.638715,106.832699,"  304,041,667 ",-6.638664,106.833199,0.095555043,-0.1511918828,-0.001293366931,0.1426916921,-0.001717386107,0.05086445789,0.154104589,0.0586828093,0.2611683502,0.1394833261,-0.004581451945
DPK022,328,0.02,  0.51 ,  0.49 ,97977,  0.68 ,5195721,450,4,2,1,0,0,1,1,"  5,447 ",Perkampungan, trunk ,  - ,-6.397647,106.742857,"  404,600,000 ",-6.398451,106.742737,0.7394521412,-0.09530673196,0.01607726227,0.167741804,0.02289457875,0.07950215516,0.158652954,-0.001877544435,0.2935945863,0.1819723468,-0.01133930858
SLW001,2783,0.07,  0.51 ,  0.49 ,54260,  0.70 ,2376683,300,4,4,1,2,0,1,1,"  5,427 ",Perkampungan, trunk ,  - ,-6.902813,109.133818,"  178,575,000 ",-6.904178,109.134445,0.2338452555,0.08651039754,-0.01086076763,0.1108866359,0.07588634809,0.02872527812,-0.03006845929,-0.02396170479,0.1439638008,-0.04581693596,-0.01542617922
MJL010,2752,0.11,  0.51 ,  0.49 ,71498,  0.70 ,2404632,500,3,3,1,1,0,0,1,"  5,389 ",Perkampungan, tertiary ,  - ,-6.724241,108.253411,"  321,166,667 ",-6.731786,108.262421,0.2429385822,0.03075900394,0.07623018073,0.1104526384,0.0527730866,0.08632376898,-0.03364999616,-0.006178614177,0.1438602749,-0.02817115503,-0.0132099441
BKS034,95,0.04,  0.50 ,  0.50 ,204915,  0.70 ,5690752,400,6,8,1,0,0,3,1,"  5,375 ",Perkampungan, tertiary ,  - ,-6.237742,106.945429,"  504,616,667 ",-6.236834,106.945335,0.6802366984,-0.118536724,-0.03764975189,0.1645837767,0.01790912314,0.0832388971,0.6829428003,-0.01711892092,0.2647464186,-0.4896980083,-0.01625421075
CJR006,1503,0.1,  0.51 ,  0.49 ,81332,  0.66 ,3104583,450,5,5,0,0,0,1,1,"  5,365 ",Perkampungan, primary ,  - ,-6.713965,107.219279,"  814,333,333 ",-6.713709,107.215553,0.1422234453,-0.04323722997,0.1247374846,0.1236159518,0.04112142604,0.0127957692,0.009932981639,0.06539408893,0.105361663,0.113931492,-0.01328985357
SOR026,2595,0.06,  0.51 ,  0.49 ,124561,  0.69 ,3757284,400,3,2,1,0,0,0,1,"  5,345 ",Perkampungan, primary ,  - ,-7.050779,107.751114,"  446,258,333 ",-7.045355,107.757828,0.2435009855,0.07526051656,0.1853674831,0.04363874395,0.05108368246,0.05062105191,-0.01198897803,0.08905692021,0.151935101,0.01402001554,-0.009099714388
CKG039,154,0.04,  0.50 ,  0.50 ,229151,  0.71 ,5396761,400,5,3,1,0,0,0,1,"  5,336 ",Perkampungan, tertiary ,  - ,-6.357090,106.910045,"  372,825,000 ",-6.362519,106.921944,0.6413863359,-0.1229565671,0.0008000356027,0.1680826254,0.008377784898,0.07677254074,0.3991829263,-0.0008913284734,0.2666994464,-0.147960741,-0.01493573424
SKB007,5756,0.08,  0.51 ,  0.49 ,45838,  0.68 ,3018634,500,9,8,1,3,0,0,1,"  5,335 ",Perkampungan, tertiary ,  767.60 ,-6.921441,106.922349,"  484,733,333 ",-6.927865,106.926552,0.03937475644,-0.1187084958,-0.00773998362,0.1017786137,-0.01513407624,0.02040163241,0.1173288649,0.01539768062,0.2095965031,0.1329462247,-0.006537202093
KBM004,4572,0.16,  0.50 ,  0.50 ,39259,  0.69 ,2259873,1000,9,6,1,0,0,0,1,"  5,318 ",Perkampungan, trunk ,  689.84 ,-7.608815,109.515420,"  234,866,667 ",-7.607738,109.507683,0.2186688628,0.1190670452,-0.0251677198,0.09782795635,0.07693891068,0.01493471681,-0.02032277012,-0.01399064767,0.1418901736,-0.04005997684,-0.01432076978
BBS003,3084,0.16,  0.51 ,  0.49 ,141959,  0.69 ,2239801,600,5,12,1,2,2,2,1,"  5,312 ",Perkampungan, trunk ,  141.19 ,-6.871508,109.041641,"  535,566,667 ",-6.871954,109.039871,0.2341868955,0.08077775206,-0.008019564655,0.1114993672,0.07497465437,0.03243136127,-0.03099101179,-0.02490822439,0.1446390191,-0.04544065592,-0.0155766821
KYB030,2485,0.03,  0.50 ,  0.50 ,199031,  0.71 ,5396761,400,7,5,1,0,0,0,1,"  5,306 ",Perkampungan, tertiary ,  - ,-6.226233,106.741914,"  215,333,333 ",-6.234292,106.738525,0.9597250146,-0.08413061137,-0.01497259574,0.173971714,0.02611441199,0.08695598251,0.4134695555,-0.02883749411,0.3039361164,-0.1361829784,-0.01454211456
CBI004,209,0.07,  0.51 ,  0.49 ,215853,  0.71 ,4877211,500,5,9,1,0,0,4,1,"  5,284 ",Perkampungan, secondary ,  - ,-6.499400,106.794963,"  459,608,333 ",-6.498713,106.795105,0.4363341801,-0.1241897514,0.02736835789,0.1605245808,0.01537645661,0.06467401454,0.1238477426,0.03185834007,0.2833126341,0.2073919422,-0.00846114299
CJR007,1991,0.1,  0.51 ,  0.49 ,85841,  0.68 ,3104583,400,5,5,1,0,0,0,1,"  5,231 ",Perkampungan, trunk ,  - ,-6.718448,107.031161,"  1,271,075,000 ",-6.727253,107.042961,0.05450661427,-0.1485892422,-0.02208289868,0.1367010827,-0.0150776119,0.04388232027,0.08077580514,0.06566275958,0.1814294697,0.1407332321,-0.006762853403
SOR034,2767,0.06,  0.51 ,  0.49 ,121565,  0.67 ,3757284,300,1,0,1,1,0,1,1,"  5,225 ",Perkampungan, residential ,  465.50 ,-7.178470,107.579604,"  278,625,000 ",-7.177089,107.578697,0.2330768221,0.0613174651,0.2280627111,0.02227779116,0.05208282553,0.03460267934,0.006695989221,0.1268396213,0.1537938625,0.04077846869,-0.00809943103
BDG011,2910,0.04,  0.50 ,  0.50 ,67087,  0.71 ,4482914,600,5,5,1,1,0,0,1,"  5,223 ",Perkampungan, primary ,  - ,-6.958715,107.612867,"  468,700,000 ",-6.954300,107.609055,0.2592261873,0.05869038253,0.2575366823,0.04566124076,0.05488156416,0.02935847003,-0.007088389953,0.1242297199,0.1476680384,0.04042391406,-0.01021807562
CPT012,57,0.02,  0.50 ,  0.50 ,173818,  0.72 ,4974392,500,4,5,1,0,0,1,1,"  5,220 ",Perkampungan, secondary ,  789.67 ,-6.260468,106.740044,"  663,808,333 ",-6.260026,106.740189,0.9440515677,-0.08578587929,-0.006348471402,0.1750030975,0.02453096566,0.0852512761,0.3821168095,-0.02598184616,0.3020209555,-0.09969984734,-0.01446645423
IDM004,1176,0.12,  0.50 ,  0.50 ,61146,  0.70 ,2794237,450,16,13,1,0,0,2,1,"  5,192 ",Perkampungan, primary ,  - ,-6.465794,108.450737,"  316,450,000 ",-6.467430,108.452744,0.2519651613,0.002592626945,0.05257684374,0.1396921996,0.05471216685,0.08159449483,-0.04178331057,-0.02978511337,0.1437226755,-0.04107634613,-0.01549148335
DPK040,17,0.02,  0.50 ,  0.50 ,124931,  0.71 ,5195721,600,4,6,1,0,0,1,1,"  5,189 ",Perkampungan, secondary ,  - ,-6.450336,106.864980,"  358,866,667 ",-6.447127,106.866676,0.5494402896,-0.129423536,0.0240858253,0.1634187903,0.008249724113,0.06903395638,0.153850726,0.02042376522,0.2719571737,0.1604785336,-0.01222671503
CBI023,106,0.07,  0.51 ,  0.49 ,215853,  0.71 ,4877211,500,4,6,1,0,0,3,1,"  5,160 ",Perkampungan, primary ,  - ,-6.458476,106.797080,"  268,341,667 ",-6.456997,106.797485,0.599075889,-0.1135361785,0.02678390065,0.1656185731,0.01526226359,0.06996883999,0.1163262915,0.01735074796,0.2843204979,0.2239036513,-0.01057834802
CBI044,1452,0.07,  0.51 ,  0.49 ,285604,  0.69 ,4877211,450,3,3,1,0,0,1,1,"  5,129 ",Perkampungan, secondary ,  - ,-6.477507,106.818243,"  208,550,000 ",-6.480167,106.817856,0.4952444808,-0.1229014621,0.02606329366,0.1617486319,0.01364306998,0.06707496976,0.1265029806,0.02570439543,0.280169529,0.2039132055,-0.00980432507
KWG002,117,0.08,  0.51 ,  0.49 ,128184,  0.68 ,5599593,450,12,7,1,1,0,1,1,"  5,109 ",Perkampungan, primary ,  - ,-6.311782,107.317170,"  495,725,000 ",-6.311315,107.316742,0.0594350223,-0.2270211464,-0.2088313692,0.2358729581,0.03129933103,0.090348971,-0.01127740058,0.06963809459,0.06536195317,0.1049593391,-0.01596756039
DPK013,406,0.02,  0.50 ,  0.50 ,133533,  0.69 ,5195721,400,3,6,1,0,0,0,1,"  5,109 ",Perkampungan, trunk ,  - ,-6.407327,106.756060,"  645,516,667 ",-6.407511,106.755463,0.7249341952,-0.09794088082,0.01696126658,0.1676910954,0.02099660774,0.07807179471,0.1489971138,0.001029769044,0.2912437634,0.1925740989,-0.01122641401
TGR014,33,0.07,  0.51 ,  0.49 ,201664,  0.74 ,4901117,350,2,16,1,2,0,2,1,"  5,106 ",Perkampungan, residential ,  500.99 ,-6.168479,106.530966,"  636,541,667 ",-6.167105,106.531174,0.5652797697,-0.05698434472,0.005873318289,0.1578332377,0.05685231467,0.118892531,0.2845313158,-0.01379031842,0.3324486321,0.0654529567,-9.715.708.977.289.510
CBI007,244,0.07,  0.51 ,  0.49 ,167612,  0.69 ,4877211,400,5,3,1,0,1,1,1,"  5,084 ",Perkampungan, primary ,"  1,097.16 ",-6.473896,106.863157,"  788,966,667 ",-6.475038,106.863014,0.4562620026,-0.1343372937,0.02400122753,0.159809561,0.008839391349,0.06720879249,0.1400272268,0.02844417673,0.2712965348,0.1758278771,-0.01086506206
BGR010,156,0.07,  0.50 ,  0.50 ,85281,  0.69 ,4877211,450,8,13,1,0,1,0,1,"  5,067 ",Perkampungan, tertiary ,  341.74 ,-6.572190,106.740467,"  616,841,667 ",-6.572504,106.745453,0.1838333376,-0.1332289872,0.01596896449,0.1514694452,0.01327961628,0.05588709562,0.171402876,0.05423089256,0.2861259926,0.1348835917,-0.0206742278
DPK044,2124,0.02,  0.51 ,  0.49 ,124931,  0.70 ,5195721,450,4,6,1,0,0,2,1,"  5,053 ",Perkampungan, tertiary ,  - ,-6.435959,106.850037,"  792,216,667 ",-6.436875,106.846542,0.60768153,-0.1213091914,0.02267352737,0.1656941956,0.0100926999,0.07021032648,0.1688989328,0.01451890373,0.2759403086,0.1473762654,-0.01232170125
IDM005,1506,0.12,  0.51 ,  0.49 ,29462,  0.70 ,2794237,400,3,3,1,1,0,2,1,"  5,028 ",Perkampungan, trunk ,  - ,-6.378041,108.293106,"  437,450,000 ",-6.377982,108.293243,0.260480587,-0.009419673176,0.07582493819,0.1475139407,0.04991339251,0.0834611121,-0.04392236754,-0.02336391545,0.1404178472,-0.0359376093,-0.01535988777
CKR026,1260,0.05,  0.51 ,  0.49 ,177419,  0.68 ,5558515,400,2,4,1,0,0,0,1,"  4,952 ",Perkampungan, secondary ,  - ,-6.228460,107.159132,"  619,125,000 ",-6.238546,107.160469,0.3080648654,-0.1836355846,-0.122287262,0.1803629329,0.02332989262,0.09594129198,0.4804262639,0.023614368,0.1761700452,-0.33184368,-0.01674983051
SMD010,2738,0.1,  0.51 ,  0.49 ,101153,  0.68 ,3732088,500,3,7,1,0,1,0,1,"  4,889 ",Perkampungan, trunk ,  - ,-6.834467,107.931641,"  218,883,333 ",-6.838421,107.927063,0.2552837306,0.05949500501,0.1454310984,0.07853164112,0.05190386748,0.06614214189,-0.0272379178,0.04249415092,0.147415841,-0.007471121584,-0.01156769333
DPR011,2291,0.02,  0.50 ,  0.50 ,132920,  0.70 ,3298116,450,1,2,0,1,0,1,1,"  4,886 ",Perkampungan, residential ,  - ,-8.580873,115.216913,"  357,366,667 ",-8.580124,115.216766,-0.1692612784,0.8542688757,-0.322256827,0.2040276239,-0.004307139673,-0.1386359928,0.1682703182,-0.1029481087,-0.02703951828,-0.08982653811,0.04414481754
BGR020,4514,0.07,  0.50 ,  0.50 ,154337,  0.70 ,5126897,400,7,3,1,0,0,1,1,"  4,839 ",Perkampungan, secondary ,  553.68 ,-6.567093,106.800795,"  343,133,333 ",-6.567328,106.800392,0.1797760167,-0.1370002968,0.01273036221,0.1500782643,0.009571378979,0.0580927181,0.1676504052,0.05149517681,0.2766497081,0.1387246358,-0.004712340595
SOR012,848,0.06,  0.50 ,  0.50 ,104135,  0.67 ,3757284,500,5,14,1,0,0,3,1,"  4,829 ",Perkampungan, primary ,  - ,-7.047313,107.581093,"  262,716,667 ",-7.047263,107.580948,0.249466409,0.05702371,0.2519798845,0.03538974988,0.05375159459,0.03003278856,0.000773553449,0.1273890511,0.1501464745,0.04387076522,-0.009596455653
SMD006,1149,0.1,  0.51 ,  0.49 ,76915,  0.69 ,3732088,400,8,1,1,1,1,2,1,"  4,825 ",Perkampungan, residential ,  - ,-6.961973,107.827153,"  500,216,667 ",-6.965135,107.826904,0.2495525834,0.07268603859,0.1697446642,0.05781415961,0.05125115204,0.05741367378,-0.01928557989,0.06949515942,0.1504057893,0.004236971181,-0.01006798539
CLP005,3594,0.11,  0.50 ,  0.50 ,69056,  0.70 ,2640248,450,2,5,1,0,0,0,1,"  4,808 ",Perkampungan, tertiary ,"  1,078.95 ",-7.696615,109.018802,"  268,050,000 ",-7.703143,109.023788,0.2084260192,0.1153019489,-0.02284938693,0.08872113015,0.07418506682,0.02566548794,-0.01733534287,-0.01161168646,0.1459880862,-0.03210460511,-0.01470267726
BGR005,75,0.07,  0.51 ,  0.49 ,190981,  0.69 ,5126897,400,5,3,1,0,0,1,1,"  4,795 ",Perkampungan, primary ,  156.28 ,-6.574652,106.752203,"  472,191,667 ",-6.572962,106.751373,0.1742793698,-0.1351048987,0.01490201585,0.1506221565,0.01228187452,0.05542980402,0.1721465172,0.05478400673,0.2840729089,0.1325352289,-0.009668603329
DPK031,140,0.02,  0.51 ,  0.49 ,124931,  0.70 ,5195721,600,4,8,1,0,0,1,1,"  4,751 ",Perkampungan, living_street ,  851.53 ,-6.441183,106.842041,"  459,375,000 ",-6.440405,106.843040,0.6039183314,-0.1202970482,0.02360488802,0.1653795687,0.01091964008,0.06992201422,0.1547871335,0.01549871673,0.2772356953,0.1668926271,-0.01198231311
KWG040,4439,0.08,  0.51 ,  0.49 ,89627,  0.69 ,5599593,550,1,16,0,2,0,2,1,"  4,711 ",Perkampungan, tertiary ,  - ,-6.158771,107.296955,"  630,608,333 ",-6.161320,107.298241,0.2071351898,-0.2163368622,-0.1985490645,0.2014837454,0.03513331667,0.09899109412,0.1417073685,0.04445083432,0.1240659025,0.004724595153,-0.01663003665
KWG003,122,0.08,  0.50 ,  0.50 ,127607,  0.69 ,5599593,550,4,3,1,0,0,3,1,"  4,678 ",Perkampungan, residential ,  571.85 ,-6.273585,107.271413,"  925,108,333 ",-6.272059,107.272659,0.1047523308,-0.2274195043,-0.1983559978,0.2200558453,0.02664186273,0.09793962751,0.06948555055,0.05702538325,0.09773290053,0.0517684665,-0.01607251721
CKR006,357,0.05,  0.51 ,  0.49 ,199344,  0.68 ,5558515,550,5,6,1,1,0,1,1,"  4,678 ",Perkampungan, tertiary ,  133.21 ,-6.265430,107.081862,"  377,650,000 ",-6.267360,107.080208,0.3724672177,-0.1703164467,-0.07668537317,0.1727899232,0.01411149916,0.09176116583,0.6278163139,0.007042346839,0.2073960875,-0.4754729262,-0.01778335807
GRT021,5608,0.1,  0.51 ,  0.49 ,88425,  0.68 ,2328555,750,10,6,1,2,0,1,1,"  4,672 ",Perkampungan, tertiary ,  35.35 ,-7.211759,107.907823,"  394,900,000 ",-7.214168,107.907394,0.2117532408,0.07431542677,0.1155503105,0.04743063514,0.04893658942,0.07645371751,-0.01122581619,0.05787428902,0.1481862966,0.0008241632725,-0.007713706015
IDM011,1835,0.12,  0.51 ,  0.49 ,46671,  0.70 ,2794237,500,3,2,1,2,0,0,1,"  4,662 ",Perkampungan, tertiary ,  - ,-6.465740,108.162259,"  354,183,333 ",-6.471960,108.158035,0.2659521437,0.00397930789,0.09695054789,0.1330238581,0.05082754873,0.07629178643,-0.04050793526,-0.006749568768,0.1394829345,-0.02760494538,-0.01499840126
SBR022,3633,0.12,  0.50 ,  0.50 ,37472,  0.70 ,2681382,500,4,12,1,2,0,0,1,"  4,635 ",Perkampungan, secondary ,  - ,-6.906655,108.747606,"  409,500,000 ",-6.898915,108.749908,0.2323227423,0.06525331724,0.003632624463,0.1081470124,0.0707986269,0.04541556667,-0.03136263822,-0.0234415633,0.1462368808,-0.04088378866,-0.01550547602
KWG016,202,0.08,  0.51 ,  0.49 ,89627,  0.69 ,5599593,400,1,17,0,2,0,2,1,"  4,634 ",Perkampungan, tertiary ,  - ,-6.158920,107.297483,"  814,916,667 ",-6.161320,107.298241,0.2062579699,-0.2165983605,-0.1990377468,0.2016965282,0.03514885235,0.09899055514,0.1404351107,0.04456544243,0.1236811994,0.005681447871,-0.01663534876
BGR018,3288,0.07,  0.50 ,  0.50 ,174336,  0.70 ,5126897,500,6,7,1,0,1,2,1,"  4,619 ",Perkampungan, tertiary ,  916.43 ,-6.570066,106.787027,"  251,483,333 ",-6.570428,106.787643,0.1775279106,-0.1365194623,0.01340481085,0.1502119075,0.01038639832,0.05717026372,0.1690925181,0.05255982221,0.2787923793,0.1367648399,-0.004738968751
